v,omega,x,y,phi,xr,yr,phir,delta
-0.0298,-0.0222,28.5330,0.3419,-0.0932,28.7001,0.2683,-0.0960,-0.0112
-0.0292,-0.0217,28.6325,0.3320,-0.0937,28.8001,0.2586,-0.0963,-0.0110
-0.0285,-0.0212,28.7320,0.3220,-0.0941,28.9001,0.2489,-0.0966,-0.0107
-0.0279,-0.0207,28.8315,0.3121,-0.0945,29.0001,0.2392,-0.0968,-0.0105
-0.0273,-0.0203,28.9310,0.3021,-0.0949,29.1001,0.2295,-0.0970,-0.0102
-0.0266,-0.0198,29.0305,0.2920,-0.0953,29.2001,0.2198,-0.0972,-0.0100
-0.0260,-0.0193,29.1300,0.2820,-0.0957,29.3001,0.2100,-0.0975,-0.0097
-0.0253,-0.0188,29.2295,0.2719,-0.0961,29.4001,0.2002,-0.0977,-0.0095
-0.0247,-0.0184,29.3290,0.2618,-0.0965,29.5001,0.1904,-0.0979,-0.0092
-0.0240,-0.0179,29.4285,0.2517,-0.0969,29.6001,0.1806,-0.0980,-0.0089
-0.0234,-0.0174,29.5280,0.2415,-0.0972,29.7001,0.1707,-0.0982,-0.0087
-0.0227,-0.0169,29.6274,0.2314,-0.0976,29.8001,0.1609,-0.0984,-0.0084
-0.0221,-0.0164,29.7269,0.2212,-0.0979,29.9001,0.1510,-0.0985,-0.0082
-0.0214,-0.0159,29.8264,0.2110,-0.0982,30.0001,0.1411,-0.0987,-0.0079
-0.0207,-0.0154,29.9259,0.2007,-0.0986,30.1001,0.1312,-0.0988,-0.0076
-0.0201,-0.0150,30.0253,0.1905,-0.0989,30.2001,0.1213,-0.0989,-0.0074
-0.0194,-0.0145,30.1248,0.1802,-0.0992,30.3001,0.1114,-0.0991,-0.0071
-0.0187,-0.0140,30.2243,0.1699,-0.0995,30.4001,0.1014,-0.0992,-0.0068
-0.0181,-0.0135,30.3237,0.1596,-0.0997,30.5001,0.0915,-0.0993,-0.0066
-0.0174,-0.0130,30.4232,0.1493,-0.1000,30.6001,0.0815,-0.0993,-0.0063
-0.0167,-0.0125,30.5227,0.1390,-0.1003,30.7001,0.0715,-0.0994,-0.0060
-0.0161,-0.0120,30.6221,0.1286,-0.1005,30.8001,0.0615,-0.0995,-0.0058
-0.0154,-0.0115,30.7216,0.1183,-0.1008,30.9001,0.0516,-0.0995,-0.0055
-0.0147,-0.0110,30.8211,0.1079,-0.1010,31.0001,0.0416,-0.0996,-0.0052
-0.0140,-0.0105,30.9205,0.0975,-0.1012,31.1001,0.0316,-0.0996,-0.0050
-0.0134,-0.0100,31.0200,0.0872,-0.1014,31.2001,0.0216,-0.0996,-0.0047
-0.0127,-0.0095,31.1195,0.0768,-0.1016,31.3001,0.0116,-0.0997,-0.0044
-0.0120,-0.0090,31.2189,0.0664,-0.1018,31.4001,0.0016,-0.0997,-0.0041
-0.0113,-0.0085,31.3184,0.0560,-0.1020,31.5001,-0.0084,-0.0997,-0.0039
-0.0106,-0.0080,31.4178,0.0456,-0.1021,31.6001,-0.0184,-0.0997,-0.0036
-0.0099,-0.0075,31.5173,0.0352,-0.1023,31.7001,-0.0284,-0.0996,-0.0033
-0.0093,-0.0069,31.6167,0.0247,-0.1025,31.8001,-0.0384,-0.0996,-0.0031
-0.0086,-0.0064,31.7162,0.0143,-0.1026,31.9001,-0.0484,-0.0996,-0.0028
-0.0079,-0.0059,31.8157,0.0039,-0.1027,32.0001,-0.0584,-0.0995,-0.0025
-0.0072,-0.0054,31.9151,-0.0065,-0.1028,32.1001,-0.0684,-0.0994,-0.0022
-0.0065,-0.0049,32.0146,-0.0169,-0.1030,32.2001,-0.0783,-0.0994,-0.0020
-0.0058,-0.0044,32.1140,-0.0273,-0.1031,32.3001,-0.0883,-0.0993,-0.0017
-0.0051,-0.0039,32.2135,-0.0377,-0.1031,32.4001,-0.0983,-0.0992,-0.0014
-0.0044,-0.0034,32.3129,-0.0481,-0.1032,32.5001,-0.1082,-0.0991,-0.0011
-0.0038,-0.0029,32.4124,-0.0585,-0.1033,32.6001,-0.1181,-0.0990,-0.0009
-0.0031,-0.0024,32.5119,-0.0689,-0.1033,32.7001,-0.1281,-0.0989,-0.0006
-0.0024,-0.0019,32.6113,-0.0793,-0.1034,32.8001,-0.1380,-0.0987,-0.0003
-0.0017,-0.0013,32.7108,-0.0896,-0.1034,32.9001,-0.1479,-0.0986,-0.0001
-0.0010,-0.0008,32.8102,-0.1000,-0.1035,33.0001,-0.1578,-0.0984,0.0002
-0.0003,-0.0003,32.9097,-0.1103,-0.1035,33.1001,-0.1676,-0.0983,0.0005
0.0004,0.0002,33.0092,-0.1207,-0.1035,33.2001,-0.1775,-0.0981,0.0008
0.0011,0.0007,33.1086,-0.1310,-0.1035,33.3001,-0.1873,-0.0979,0.0010
0.0018,0.0012,33.2081,-0.1413,-0.1035,33.4001,-0.1971,-0.0977,0.0013
0.0025,0.0017,33.3076,-0.1516,-0.1034,33.5001,-0.2069,-0.0975,0.0016
0.0031,0.0022,33.4070,-0.1619,-0.1034,33.6001,-0.2167,-0.0973,0.0019
0.0038,0.0027,33.5065,-0.1721,-0.1034,33.7001,-0.2264,-0.0971,0.0021
0.0045,0.0033,33.6060,-0.1824,-0.1033,33.8001,-0.2362,-0.0969,0.0024
0.0052,0.0038,33.7055,-0.1926,-0.1032,33.9001,-0.2459,-0.0966,0.0027
0.0059,0.0043,33.8049,-0.2028,-0.1032,34.0001,-0.2555,-0.0964,0.0029
0.0066,0.0048,33.9044,-0.2130,-0.1031,34.1001,-0.2652,-0.0961,0.0032
0.0073,0.0053,34.0039,-0.2231,-0.1030,34.2001,-0.2748,-0.0959,0.0035
0.0080,0.0058,34.1034,-0.2333,-0.1029,34.3000,-0.2844,-0.0956,0.0038
0.0086,0.0063,34.2029,-0.2434,-0.1028,34.4000,-0.2940,-0.0953,0.0040
0.0093,0.0068,34.3024,-0.2535,-0.1026,34.5000,-0.3035,-0.0950,0.0043
0.0100,0.0073,34.4019,-0.2635,-0.1025,34.6000,-0.3131,-0.0947,0.0046
0.0107,0.0078,34.5014,-0.2735,-0.1023,34.7000,-0.3225,-0.0944,0.0048
0.0114,0.0083,34.6009,-0.2835,-0.1022,34.8000,-0.3320,-0.0941,0.0051
0.0121,0.0088,34.7004,-0.2935,-0.1020,34.9000,-0.3414,-0.0937,0.0054
0.0127,0.0093,34.7999,-0.3035,-0.1018,35.0000,-0.3508,-0.0934,0.0056
0.0134,0.0098,34.8994,-0.3134,-0.1017,35.1000,-0.3601,-0.0930,0.0059
0.0141,0.0103,34.9989,-0.3233,-0.1015,35.2000,-0.3694,-0.0927,0.0062
0.0148,0.0108,35.0984,-0.3331,-0.1013,35.3000,-0.3787,-0.0923,0.0064
0.0154,0.0113,35.1979,-0.3429,-0.1010,35.4000,-0.3880,-0.0919,0.0067
0.0161,0.0118,35.2974,-0.3527,-0.1008,35.5000,-0.3972,-0.0915,0.0070
0.0168,0.0123,35.3970,-0.3624,-0.1006,35.6000,-0.4063,-0.0911,0.0072
0.0174,0.0128,35.4965,-0.3722,-0.1003,35.7000,-0.4154,-0.0907,0.0075
0.0181,0.0133,35.5960,-0.3818,-0.1001,35.8000,-0.4245,-0.0903,0.0078
0.0188,0.0138,35.6956,-0.3915,-0.0998,35.9000,-0.4335,-0.0899,0.0080
0.0194,0.0143,35.7951,-0.4010,-0.0995,36.0000,-0.4425,-0.0894,0.0083
0.0201,0.0148,35.8946,-0.4106,-0.0992,36.1000,-0.4515,-0.0890,0.0086
0.0208,0.0153,35.9942,-0.4201,-0.0989,36.2000,-0.4604,-0.0885,0.0088
0.0214,0.0158,36.0937,-0.4296,-0.0986,36.3000,-0.4692,-0.0881,0.0091
0.0221,0.0163,36.1933,-0.4390,-0.0983,36.4000,-0.4780,-0.0876,0.0093
0.0227,0.0167,36.2929,-0.4484,-0.0980,36.5000,-0.4868,-0.0871,0.0096
0.0234,0.0172,36.3924,-0.4577,-0.0977,36.6000,-0.4955,-0.0866,0.0098
0.0240,0.0177,36.4920,-0.4670,-0.0973,36.7000,-0.5042,-0.0861,0.0101
0.0247,0.0182,36.5916,-0.4762,-0.0970,36.8000,-0.5128,-0.0856,0.0104
0.0253,0.0187,36.6911,-0.4854,-0.0966,36.9000,-0.5213,-0.0851,0.0106
0.0260,0.0191,36.7907,-0.4946,-0.0962,37.0000,-0.5298,-0.0846,0.0109
0.0266,0.0196,36.8903,-0.5036,-0.0958,37.1000,-0.5383,-0.0841,0.0111
0.0272,0.0201,36.9899,-0.5127,-0.0955,37.2000,-0.5467,-0.0835,0.0114
0.0279,0.0206,37.0895,-0.5217,-0.0951,37.3000,-0.5550,-0.0830,0.0116
0.0285,0.0210,37.1891,-0.5306,-0.0946,37.4000,-0.5633,-0.0824,0.0119
0.0291,0.0215,37.2887,-0.5395,-0.0942,37.5000,-0.5716,-0.0819,0.0121
0.0298,0.0220,37.3883,-0.5483,-0.0938,37.6000,-0.5797,-0.0813,0.0123
0.0304,0.0224,37.4879,-0.5571,-0.0934,37.7000,-0.5879,-0.0807,0.0126
0.0310,0.0229,37.5876,-0.5658,-0.0929,37.8000,-0.5959,-0.0801,0.0128
0.0316,0.0233,37.6872,-0.5745,-0.0924,37.9000,-0.6039,-0.0795,0.0131
0.0322,0.0238,37.7868,-0.5831,-0.0920,38.0000,-0.6119,-0.0789,0.0133
0.0329,0.0242,37.8864,-0.5916,-0.0915,38.1000,-0.6197,-0.0783,0.0136
0.0335,0.0247,37.9861,-0.6001,-0.0910,38.2000,-0.6276,-0.0777,0.0138
0.0341,0.0251,38.0857,-0.6085,-0.0905,38.3000,-0.6353,-0.0771,0.0140
0.0347,0.0256,38.1854,-0.6169,-0.0900,38.4000,-0.6430,-0.0764,0.0143
0.0353,0.0260,38.2850,-0.6252,-0.0895,38.5000,-0.6506,-0.0758,0.0145
0.0359,0.0265,38.3847,-0.6334,-0.0890,38.6000,-0.6582,-0.0751,0.0147
0.0365,0.0269,38.4844,-0.6416,-0.0885,38.7000,-0.6657,-0.0745,0.0150
0.0370,0.0274,38.5840,-0.6497,-0.0879,38.8000,-0.6731,-0.0738,0.0152
0.0376,0.0278,38.6837,-0.6577,-0.0874,38.9000,-0.6805,-0.0731,0.0154
0.0382,0.0282,38.7834,-0.6657,-0.0868,39.0000,-0.6878,-0.0725,0.0157
0.0388,0.0286,38.8831,-0.6736,-0.0863,39.1000,-0.6950,-0.0718,0.0159
0.0394,0.0291,38.9828,-0.6815,-0.0857,39.2000,-0.7021,-0.0711,0.0161
0.0399,0.0295,39.0825,-0.6892,-0.0851,39.3000,-0.7092,-0.0704,0.0163
0.0405,0.0299,39.1822,-0.6969,-0.0845,39.4000,-0.7162,-0.0697,0.0165
0.0411,0.0303,39.2819,-0.7046,-0.0839,39.5000,-0.7232,-0.0690,0.0168
0.0416,0.0307,39.3816,-0.7121,-0.0833,39.6000,-0.7301,-0.0682,0.0170
0.0422,0.0312,39.4814,-0.7196,-0.0827,39.7000,-0.7369,-0.0675,0.0172
0.0427,0.0316,39.5811,-0.7271,-0.0821,39.8000,-0.7436,-0.0668,0.0174
0.0433,0.0320,39.6808,-0.7344,-0.0814,39.9000,-0.7502,-0.0660,0.0176
0.0438,0.0324,39.7806,-0.7417,-0.0808,40.0000,-0.7568,-0.0653,0.0178
0.0444,0.0328,39.8803,-0.7489,-0.0801,40.1000,-0.7633,-0.0645,0.0180
0.0449,0.0332,39.9800,-0.7560,-0.0795,40.2000,-0.7697,-0.0638,0.0183
0.0454,0.0336,40.0798,-0.7630,-0.0788,40.3000,-0.7761,-0.0630,0.0185
0.0459,0.0340,40.1796,-0.7700,-0.0782,40.4000,-0.7823,-0.0622,0.0187
0.0465,0.0343,40.2793,-0.7769,-0.0775,40.5000,-0.7885,-0.0614,0.0189
0.0470,0.0347,40.3791,-0.7837,-0.0768,40.6000,-0.7946,-0.0606,0.0191
0.0475,0.0351,40.4789,-0.7904,-0.0761,40.7000,-0.8007,-0.0598,0.0193
0.0480,0.0355,40.5787,-0.7971,-0.0754,40.7999,-0.8066,-0.0590,0.0195
0.0485,0.0358,40.6785,-0.8037,-0.0747,40.8999,-0.8125,-0.0582,0.0197
0.0490,0.0362,40.7782,-0.8102,-0.0740,40.9999,-0.8183,-0.0574,0.0199
0.0495,0.0366,40.8780,-0.8166,-0.0732,41.0999,-0.8240,-0.0566,0.0200
0.0500,0.0369,40.9778,-0.8229,-0.0725,41.1999,-0.8296,-0.0558,0.0202
0.0505,0.0373,41.0777,-0.8292,-0.0718,41.2999,-0.8351,-0.0549,0.0204
0.0509,0.0377,41.1775,-0.8353,-0.0710,41.3999,-0.8406,-0.0541,0.0206
0.0514,0.0380,41.2773,-0.8414,-0.0703,41.4999,-0.8460,-0.0533,0.0208
0.0519,0.0384,41.3771,-0.8474,-0.0695,41.5999,-0.8513,-0.0524,0.0210
0.0523,0.0387,41.4769,-0.8533,-0.0687,41.6999,-0.8565,-0.0516,0.0211
0.0528,0.0390,41.5768,-0.8591,-0.0680,41.7999,-0.8616,-0.0507,0.0213
0.0533,0.0394,41.6766,-0.8649,-0.0672,41.8999,-0.8666,-0.0499,0.0215
0.0537,0.0397,41.7765,-0.8705,-0.0664,41.9999,-0.8716,-0.0490,0.0217
0.0541,0.0400,41.8763,-0.8761,-0.0656,42.0999,-0.8764,-0.0481,0.0218
0.0546,0.0404,41.9762,-0.8816,-0.0648,42.1999,-0.8812,-0.0472,0.0220
0.0550,0.0407,42.0760,-0.8870,-0.0640,42.2999,-0.8859,-0.0464,0.0222
0.0554,0.0410,42.1759,-0.8923,-0.0632,42.3999,-0.8905,-0.0455,0.0223
0.0559,0.0413,42.2758,-0.8975,-0.0624,42.4999,-0.8950,-0.0446,0.0225
0.0563,0.0416,42.3756,-0.9026,-0.0615,42.5999,-0.8994,-0.0437,0.0227
0.0567,0.0419,42.4755,-0.9076,-0.0607,42.6999,-0.9037,-0.0428,0.0228
0.0571,0.0422,42.5754,-0.9125,-0.0599,42.7999,-0.9080,-0.0419,0.0230
0.0575,0.0425,42.6753,-0.9174,-0.0590,42.8999,-0.9121,-0.0410,0.0231
0.0579,0.0428,42.7752,-0.9221,-0.0582,42.9999,-0.9162,-0.0401,0.0233
0.0583,0.0431,42.8751,-0.9268,-0.0573,43.0999,-0.9201,-0.0391,0.0234
0.0587,0.0434,42.9750,-0.9314,-0.0565,43.1999,-0.9240,-0.0382,0.0236
0.0590,0.0437,43.0749,-0.9358,-0.0556,43.2999,-0.9278,-0.0373,0.0237
0.0594,0.0439,43.1748,-0.9402,-0.0547,43.3999,-0.9315,-0.0364,0.0239
0.0598,0.0442,43.2747,-0.9445,-0.0538,43.4999,-0.9350,-0.0354,0.0240
0.0601,0.0445,43.3746,-0.9487,-0.0530,43.5999,-0.9385,-0.0345,0.0241
0.0605,0.0447,43.4746,-0.9528,-0.0521,43.6999,-0.9420,-0.0336,0.0243
0.0608,0.0450,43.5745,-0.9568,-0.0512,43.7999,-0.9453,-0.0326,0.0244
0.0612,0.0453,43.6744,-0.9607,-0.0503,43.8999,-0.9485,-0.0317,0.0245
0.0615,0.0455,43.7744,-0.9645,-0.0494,43.9999,-0.9516,-0.0307,0.0247
0.0618,0.0458,43.8743,-0.9682,-0.0485,44.0999,-0.9546,-0.0298,0.0248
0.0622,0.0460,43.9742,-0.9718,-0.0475,44.1999,-0.9576,-0.0288,0.0249
0.0625,0.0462,44.0742,-0.9753,-0.0466,44.2999,-0.9604,-0.0279,0.0250
0.0628,0.0465,44.1741,-0.9787,-0.0457,44.3999,-0.9631,-0.0269,0.0251
0.0631,0.0467,44.2741,-0.9820,-0.0448,44.4999,-0.9658,-0.0259,0.0253
0.0634,0.0469,44.3740,-0.9852,-0.0438,44.5999,-0.9683,-0.0250,0.0254
0.0637,0.0471,44.4740,-0.9883,-0.0429,44.6999,-0.9708,-0.0240,0.0255
0.0640,0.0473,44.5740,-0.9914,-0.0420,44.7999,-0.9731,-0.0230,0.0256
0.0642,0.0475,44.6739,-0.9943,-0.0410,44.8999,-0.9754,-0.0221,0.0257
0.0645,0.0477,44.7739,-0.9971,-0.0401,44.9999,-0.9775,-0.0211,0.0258
0.0648,0.0479,44.8739,-0.9998,-0.0391,45.0999,-0.9796,-0.0201,0.0259
0.0650,0.0481,44.9738,-1.0024,-0.0381,45.1999,-0.9815,-0.0191,0.0260
0.0653,0.0483,45.0738,-1.0049,-0.0372,45.2999,-0.9834,-0.0181,0.0261
0.0655,0.0485,45.1738,-1.0073,-0.0362,45.3999,-0.9852,-0.0172,0.0262
0.0658,0.0487,45.2738,-1.0097,-0.0352,45.4999,-0.9868,-0.0162,0.0263
0.0660,0.0489,45.3738,-1.0119,-0.0343,45.5999,-0.9884,-0.0152,0.0264
0.0662,0.0490,45.4738,-1.0140,-0.0333,45.6999,-0.9899,-0.0142,0.0264
0.0665,0.0492,45.5737,-1.0160,-0.0323,45.7999,-0.9912,-0.0132,0.0265
0.0667,0.0493,45.6737,-1.0179,-0.0313,45.8999,-0.9925,-0.0122,0.0266
0.0669,0.0495,45.7737,-1.0197,-0.0303,45.9999,-0.9937,-0.0112,0.0267
0.0671,0.0497,45.8737,-1.0214,-0.0293,46.0999,-0.9948,-0.0102,0.0267
0.0673,0.0498,45.9737,-1.0230,-0.0284,46.1999,-0.9957,-0.0092,0.0268
0.0675,0.0499,46.0737,-1.0245,-0.0274,46.2999,-0.9966,-0.0082,0.0269
0.0676,0.0501,46.1737,-1.0258,-0.0264,46.3999,-0.9974,-0.0072,0.0270
0.0678,0.0502,46.2737,-1.0271,-0.0254,46.4999,-0.9981,-0.0062,0.0270
0.0680,0.0503,46.3737,-1.0283,-0.0244,46.5999,-0.9986,-0.0052,0.0271
0.0681,0.0504,46.4737,-1.0294,-0.0233,46.6999,-0.9991,-0.0042,0.0271
0.0683,0.0506,46.5737,-1.0304,-0.0223,46.7999,-0.9995,-0.0032,0.0272
0.0684,0.0507,46.6737,-1.0312,-0.0213,46.8999,-0.9997,-0.0022,0.0272
0.0686,0.0508,46.7737,-1.0320,-0.0203,46.9999,-0.9999,-0.0012,0.0273
0.0687,0.0509,46.8737,-1.0326,-0.0193,47.0999,-1.0000,-0.0002,0.0273
0.0688,0.0510,46.9737,-1.0332,-0.0183,47.1999,-1.0000,0.0008,0.0274
0.0689,0.0510,47.0738,-1.0337,-0.0173,47.2999,-0.9998,0.0018,0.0274
0.0691,0.0511,47.1738,-1.0340,-0.0162,47.3998,-0.9996,0.0028,0.0275
0.0692,0.0512,47.2738,-1.0342,-0.0152,47.4998,-0.9993,0.0038,0.0275
0.0693,0.0513,47.3738,-1.0344,-0.0142,47.5998,-0.9989,0.0048,0.0275
0.0693,0.0513,47.4738,-1.0344,-0.0132,47.6998,-0.9983,0.0058,0.0275
0.0694,0.0514,47.5738,-1.0344,-0.0121,47.7998,-0.9977,0.0068,0.0276
0.0695,0.0515,47.6738,-1.0342,-0.0111,47.8998,-0.9970,0.0078,0.0276
0.0696,0.0515,47.7738,-1.0339,-0.0101,47.9998,-0.9962,0.0087,0.0276
0.0696,0.0516,47.8738,-1.0335,-0.0091,48.0998,-0.9952,0.0097,0.0276
0.0697,0.0516,47.9738,-1.0330,-0.0080,48.1998,-0.9942,0.0107,0.0277
0.0697,0.0516,48.0739,-1.0324,-0.0070,48.2998,-0.9931,0.0117,0.0277
0.0698,0.0517,48.1739,-1.0317,-0.0060,48.3998,-0.9919,0.0127,0.0277
0.0698,0.0517,48.2739,-1.0309,-0.0049,48.4998,-0.9905,0.0137,0.0277
0.0698,0.0517,48.3739,-1.0300,-0.0039,48.5998,-0.9891,0.0147,0.0277
0.0698,0.0517,48.4739,-1.0290,-0.0029,48.6998,-0.9876,0.0157,0.0277
0.0699,0.0517,48.5739,-1.0279,-0.0018,48.7998,-0.9860,0.0167,0.0277
0.0699,0.0517,48.6739,-1.0267,-0.0008,48.8998,-0.9843,0.0177,0.0277
0.0699,0.0517,48.7739,-1.0254,0.0002,48.9998,-0.9825,0.0186,0.0277
0.0699,0.0517,48.8739,-1.0240,0.0013,49.0998,-0.9805,0.0196,0.0277
0.0698,0.0517,48.9739,-1.0224,0.0023,49.1998,-0.9785,0.0206,0.0276
0.0698,0.0517,49.0739,-1.0208,0.0033,49.2998,-0.9764,0.0216,0.0276
0.0698,0.0517,49.1739,-1.0191,0.0044,49.3998,-0.9742,0.0226,0.0276
0.0697,0.0517,49.2739,-1.0172,0.0054,49.4998,-0.9719,0.0235,0.0276
0.0697,0.0516,49.3739,-1.0153,0.0064,49.5998,-0.9695,0.0245,0.0276
0.0696,0.0516,49.4738,-1.0133,0.0075,49.6998,-0.9670,0.0255,0.0275
0.0696,0.0515,49.5738,-1.0111,0.0085,49.7998,-0.9644,0.0264,0.0275
0.0695,0.0515,49.6738,-1.0089,0.0095,49.8998,-0.9617,0.0274,0.0275
0.0694,0.0514,49.7738,-1.0065,0.0106,49.9998,-0.9589,0.0284,0.0274
0.0694,0.0514,49.8738,-1.0041,0.0116,50.0998,-0.9560,0.0293,0.0274
0.0693,0.0513,49.9738,-1.0016,0.0126,50.1998,-0.9531,0.0303,0.0274
0.0692,0.0512,50.0737,-0.9989,0.0137,50.2998,-0.9500,0.0312,0.0273
0.0691,0.0512,50.1737,-0.9962,0.0147,50.3998,-0.9468,0.0322,0.0273
0.0690,0.0511,50.2737,-0.9933,0.0157,50.4998,-0.9436,0.0331,0.0272
0.0688,0.0510,50.3736,-0.9904,0.0167,50.5998,-0.9402,0.0341,0.0272
0.0687,0.0509,50.4736,-0.9873,0.0177,50.6998,-0.9367,0.0350,0.0271
0.0686,0.0508,50.5736,-0.9842,0.0188,50.7998,-0.9332,0.0359,0.0271
0.0685,0.0507,50.6735,-0.9809,0.0198,50.8998,-0.9296,0.0369,0.0270
0.0683,0.0506,50.7735,-0.9776,0.0208,50.9998,-0.9258,0.0378,0.0269
0.0682,0.0505,50.8734,-0.9741,0.0218,51.0998,-0.9220,0.0387,0.0269
0.0680,0.0504,50.9734,-0.9706,0.0228,51.1998,-0.9181,0.0396,0.0268
0.0678,0.0503,51.0733,-0.9669,0.0238,51.2998,-0.9141,0.0405,0.0267
0.0677,0.0501,51.1732,-0.9632,0.0248,51.3998,-0.9100,0.0414,0.0267
0.0675,0.0500,51.2732,-0.9594,0.0258,51.4998,-0.9058,0.0424,0.0266
0.0673,0.0499,51.3731,-0.9554,0.0268,51.5998,-0.9015,0.0433,0.0265
0.0671,0.0497,51.4730,-0.9514,0.0278,51.6998,-0.8971,0.0441,0.0264
0.0669,0.0496,51.5730,-0.9473,0.0288,51.7998,-0.8927,0.0450,0.0263
0.0667,0.0494,51.6729,-0.9431,0.0298,51.8998,-0.8881,0.0459,0.0262
0.0665,0.0493,51.7728,-0.9387,0.0308,51.9998,-0.8835,0.0468,0.0261
0.0663,0.0491,51.8727,-0.9343,0.0318,52.0998,-0.8787,0.0477,0.0261
0.0660,0.0489,51.9726,-0.9298,0.0328,52.1998,-0.8739,0.0486,0.0260
0.0658,0.0488,52.0725,-0.9252,0.0338,52.2998,-0.8690,0.0494,0.0259
0.0656,0.0486,52.1724,-0.9205,0.0347,52.3998,-0.8640,0.0503,0.0258
0.0653,0.0484,52.2723,-0.9158,0.0357,52.4998,-0.8589,0.0512,0.0257
0.0651,0.0482,52.3722,-0.9109,0.0367,52.5998,-0.8538,0.0520,0.0256
0.0648,0.0480,52.4721,-0.9059,0.0376,52.6998,-0.8485,0.0529,0.0254
0.0645,0.0478,52.5720,-0.9009,0.0386,52.7998,-0.8432,0.0537,0.0253
0.0643,0.0476,52.6718,-0.8957,0.0396,52.8998,-0.8378,0.0545,0.0252
0.0640,0.0474,52.7717,-0.8905,0.0405,52.9998,-0.8323,0.0554,0.0251
0.0637,0.0472,52.8716,-0.8851,0.0415,53.0998,-0.8267,0.0562,0.0250
0.0634,0.0470,52.9714,-0.8797,0.0424,53.1998,-0.8210,0.0570,0.0249
0.0631,0.0468,53.0713,-0.8742,0.0433,53.2998,-0.8153,0.0578,0.0247
0.0628,0.0466,53.1711,-0.8686,0.0443,53.3998,-0.8094,0.0587,0.0246
0.0625,0.0463,53.2710,-0.8629,0.0452,53.4998,-0.8035,0.0595,0.0245
0.0622,0.0461,53.3708,-0.8572,0.0461,53.5998,-0.7975,0.0603,0.0244
0.0619,0.0459,53.4707,-0.8513,0.0471,53.6998,-0.7915,0.0610,0.0242
0.0615,0.0456,53.5705,-0.8454,0.0480,53.7998,-0.7853,0.0618,0.0241
0.0612,0.0454,53.6703,-0.8394,0.0489,53.8997,-0.7791,0.0626,0.0239
0.0609,0.0451,53.7701,-0.8332,0.0498,53.9997,-0.7728,0.0634,0.0238
0.0605,0.0449,53.8700,-0.8271,0.0507,54.0997,-0.7664,0.0641,0.0237
0.0602,0.0446,53.9698,-0.8208,0.0516,54.1997,-0.7599,0.0649,0.0235
0.0598,0.0443,54.0696,-0.8144,0.0525,54.2997,-0.7534,0.0657,0.0234
0.0594,0.0441,54.1694,-0.8080,0.0534,54.3997,-0.7468,0.0664,0.0232
0.0591,0.0438,54.2692,-0.8015,0.0542,54.4997,-0.7401,0.0671,0.0231
0.0587,0.0435,54.3689,-0.7949,0.0551,54.5997,-0.7333,0.0679,0.0229
0.0583,0.0432,54.4687,-0.7882,0.0560,54.6997,-0.7265,0.0686,0.0227
0.0579,0.0429,54.5685,-0.7814,0.0569,54.7997,-0.7196,0.0693,0.0226
0.0575,0.0426,54.6683,-0.7746,0.0577,54.8997,-0.7126,0.0700,0.0224
0.0571,0.0423,54.7681,-0.7677,0.0586,54.9997,-0.7056,0.0707,0.0223
0.0567,0.0420,54.8678,-0.7607,0.0594,55.0997,-0.6984,0.0714,0.0221
0.0563,0.0417,54.9676,-0.7536,0.0603,55.1997,-0.6912,0.0721,0.0219
0.0559,0.0414,55.0673,-0.7465,0.0611,55.2997,-0.6840,0.0728,0.0218
0.0554,0.0411,55.1671,-0.7392,0.0619,55.3997,-0.6767,0.0735,0.0216
0.0550,0.0408,55.2668,-0.7319,0.0627,55.4997,-0.6693,0.0742,0.0214
0.0546,0.0405,55.3665,-0.7246,0.0636,55.5997,-0.6618,0.0748,0.0212
0.0541,0.0401,55.4663,-0.7171,0.0644,55.6997,-0.6543,0.0755,0.0211
0.0537,0.0398,55.5660,-0.7096,0.0652,55.7997,-0.6467,0.0761,0.0209
0.0532,0.0395,55.6657,-0.7020,0.0660,55.8997,-0.6390,0.0768,0.0207
0.0528,0.0391,55.7654,-0.6944,0.0668,55.9997,-0.6313,0.0774,0.0205
0.0523,0.0388,55.8651,-0.6867,0.0675,56.0997,-0.6235,0.0780,0.0203
0.0519,0.0385,55.9648,-0.6789,0.0683,56.1997,-0.6157,0.0786,0.0201
0.0514,0.0381,56.0645,-0.6710,0.0691,56.2997,-0.6077,0.0792,0.0199
0.0509,0.0378,56.1642,-0.6631,0.0698,56.3997,-0.5998,0.0798,0.0197
0.0504,0.0374,56.2639,-0.6551,0.0706,56.4997,-0.5917,0.0804,0.0195
0.0499,0.0370,56.3636,-0.6470,0.0714,56.5997,-0.5836,0.0810,0.0193
0.0494,0.0367,56.4633,-0.6389,0.0721,56.6997,-0.5755,0.0816,0.0191
0.0489,0.0363,56.5629,-0.6307,0.0728,56.7997,-0.5673,0.0822,0.0189
0.0484,0.0359,56.6626,-0.6225,0.0736,56.8997,-0.5590,0.0827,0.0187
0.0479,0.0356,56.7622,-0.6141,0.0743,56.9997,-0.5507,0.0833,0.0185
0.0474,0.0352,56.8619,-0.6058,0.0750,57.0997,-0.5423,0.0838,0.0183
0.0469,0.0348,56.9615,-0.5973,0.0757,57.1997,-0.5339,0.0844,0.0181
0.0464,0.0344,57.0612,-0.5888,0.0764,57.2997,-0.5254,0.0849,0.0179
