v,omega,x,y,phi,xr,yr,phir,delta
0.0462,0.0343,57.0616,-0.5946,0.0768,57.2997,-0.5254,0.0849,0.0178
0.0457,0.0339,57.1612,-0.5860,0.0775,57.3997,-0.5169,0.0854,0.0176
0.0451,0.0335,57.2608,-0.5774,0.0782,57.4997,-0.5083,0.0859,0.0174
0.0446,0.0331,57.3604,-0.5686,0.0788,57.5997,-0.4997,0.0864,0.0172
0.0441,0.0327,57.4601,-0.5599,0.0795,57.6997,-0.4910,0.0869,0.0170
0.0435,0.0323,57.5597,-0.5511,0.0802,57.7997,-0.4822,0.0874,0.0168
0.0430,0.0319,57.6593,-0.5422,0.0808,57.8997,-0.4735,0.0879,0.0165
0.0424,0.0315,57.7589,-0.5333,0.0814,57.9997,-0.4646,0.0883,0.0163
0.0419,0.0311,57.8585,-0.5243,0.0821,58.0997,-0.4558,0.0888,0.0161
0.0413,0.0307,57.9581,-0.5152,0.0827,58.1997,-0.4468,0.0892,0.0159
0.0407,0.0302,58.0577,-0.5062,0.0833,58.2997,-0.4379,0.0897,0.0156
0.0402,0.0298,58.1573,-0.4970,0.0839,58.3997,-0.4288,0.0901,0.0154
0.0396,0.0294,58.2568,-0.4878,0.0845,58.4997,-0.4198,0.0905,0.0152
0.0390,0.0290,58.3564,-0.4786,0.0851,58.5997,-0.4107,0.0909,0.0149
0.0384,0.0285,58.4560,-0.4693,0.0857,58.6997,-0.4016,0.0913,0.0147
0.0379,0.0281,58.5556,-0.4600,0.0862,58.7997,-0.3924,0.0917,0.0145
0.0373,0.0277,58.6551,-0.4507,0.0868,58.8997,-0.3832,0.0921,0.0142
0.0367,0.0272,58.7547,-0.4412,0.0874,58.9997,-0.3739,0.0925,0.0140
0.0361,0.0268,58.8542,-0.4318,0.0879,59.0997,-0.3646,0.0928,0.0138
0.0355,0.0264,58.9538,-0.4223,0.0884,59.1997,-0.3553,0.0932,0.0135
0.0349,0.0259,59.0533,-0.4128,0.0890,59.2997,-0.3459,0.0936,0.0133
0.0343,0.0255,59.1529,-0.4032,0.0895,59.3997,-0.3365,0.0939,0.0130
0.0337,0.0250,59.2524,-0.3936,0.0900,59.4997,-0.3271,0.0942,0.0128
0.0331,0.0246,59.3519,-0.3839,0.0905,59.5997,-0.3176,0.0945,0.0125
0.0324,0.0241,59.4515,-0.3742,0.0910,59.6997,-0.3081,0.0948,0.0123
0.0318,0.0236,59.5510,-0.3645,0.0915,59.7997,-0.2986,0.0951,0.0121
0.0312,0.0232,59.6505,-0.3547,0.0919,59.8997,-0.2890,0.0954,0.0118
0.0306,0.0227,59.7500,-0.3449,0.0924,59.9997,-0.2794,0.0957,0.0116
0.0299,0.0223,59.8496,-0.3351,0.0929,60.0997,-0.2698,0.0960,0.0113
0.0293,0.0218,59.9491,-0.3252,0.0933,60.1997,-0.2602,0.0963,0.0111
0.0287,0.0213,60.0486,-0.3153,0.0937,60.2997,-0.2505,0.0965,0.0108
0.0281,0.0209,60.1481,-0.3054,0.0942,60.3997,-0.2408,0.0968,0.0105
0.0274,0.0204,60.2476,-0.2954,0.0946,60.4996,-0.2311,0.0970,0.0103
0.0268,0.0199,60.3471,-0.2854,0.0950,60.5996,-0.2214,0.0972,0.0100
0.0261,0.0194,60.4466,-0.2754,0.0954,60.6996,-0.2116,0.0974,0.0098
0.0255,0.0190,60.5461,-0.2653,0.0958,60.7996,-0.2018,0.0976,0.0095
0.0248,0.0185,60.6456,-0.2553,0.0962,60.8996,-0.1920,0.0978,0.0093
0.0242,0.0180,60.7451,-0.2452,0.0965,60.9996,-0.1822,0.0980,0.0090
0.0235,0.0175,60.8446,-0.2351,0.0969,61.0996,-0.1724,0.0982,0.0087
0.0229,0.0170,60.9440,-0.2249,0.0972,61.1996,-0.1625,0.0984,0.0085
0.0222,0.0166,61.0435,-0.2148,0.0976,61.2996,-0.1526,0.0985,0.0082
0.0216,0.0161,61.1430,-0.2046,0.0979,61.3996,-0.1427,0.0987,0.0080
0.0209,0.0156,61.2425,-0.1944,0.0982,61.4996,-0.1328,0.0988,0.0077
0.0202,0.0151,61.3420,-0.1841,0.0985,61.5996,-0.1229,0.0989,0.0074
0.0196,0.0146,61.4414,-0.1739,0.0988,61.6996,-0.1130,0.0990,0.0072
0.0189,0.0141,61.5409,-0.1636,0.0991,61.7996,-0.1030,0.0991,0.0069
0.0183,0.0136,61.6404,-0.1534,0.0994,61.8996,-0.0931,0.0992,0.0066
0.0176,0.0131,61.7399,-0.1431,0.0997,61.9996,-0.0831,0.0993,0.0064
0.0169,0.0126,61.8393,-0.1328,0.0999,62.0996,-0.0732,0.0994,0.0061
0.0162,0.0121,61.9388,-0.1225,0.1002,62.1996,-0.0632,0.0995,0.0058
0.0156,0.0116,62.0383,-0.1121,0.1004,62.2996,-0.0532,0.0995,0.0056
0.0149,0.0111,62.1377,-0.1018,0.1007,62.3996,-0.0432,0.0996,0.0053
0.0142,0.0106,62.2372,-0.0915,0.1009,62.4996,-0.0332,0.0996,0.0050
0.0135,0.0101,62.3367,-0.0811,0.1011,62.5996,-0.0232,0.0996,0.0048
0.0129,0.0096,62.4361,-0.0707,0.1013,62.6996,-0.0132,0.0997,0.0045
0.0122,0.0091,62.5356,-0.0604,0.1015,62.7996,-0.0032,0.0997,0.0042
0.0115,0.0086,62.6350,-0.0500,0.1017,62.8996,0.0068,0.0997,0.0040
0.0108,0.0081,62.7345,-0.0396,0.1019,62.9996,0.0168,0.0997,0.0037
0.0101,0.0076,62.8340,-0.0292,0.1020,63.0996,0.0268,0.0996,0.0034
0.0095,0.0071,62.9334,-0.0188,0.1022,63.1996,0.0368,0.0996,0.0031
0.0088,0.0066,63.0329,-0.0085,0.1023,63.2996,0.0468,0.0996,0.0029
0.0081,0.0061,63.1323,0.0019,0.1024,63.3996,0.0567,0.0995,0.0026
0.0074,0.0056,63.2318,0.0123,0.1026,63.4996,0.0667,0.0994,0.0023
0.0067,0.0051,63.3313,0.0227,0.1027,63.5996,0.0767,0.0994,0.0020
0.0060,0.0046,63.4307,0.0331,0.1028,63.6996,0.0867,0.0993,0.0018
0.0053,0.0040,63.5302,0.0435,0.1029,63.7996,0.0966,0.0992,0.0015
0.0046,0.0035,63.6296,0.0538,0.1030,63.8996,0.1066,0.0991,0.0012
0.0040,0.0030,63.7291,0.0642,0.1030,63.9996,0.1165,0.0990,0.0010
0.0033,0.0025,63.8286,0.0746,0.1031,64.0996,0.1264,0.0989,0.0007
0.0026,0.0020,63.9280,0.0849,0.1031,64.1996,0.1363,0.0987,0.0004
0.0019,0.0015,64.0275,0.0953,0.1032,64.2996,0.1462,0.0986,0.0001
0.0012,0.0010,64.1269,0.1056,0.1032,64.3996,0.1561,0.0985,-0.0001
0.0005,0.0005,64.2264,0.1159,0.1032,64.4996,0.1660,0.0983,-0.0004
-0.0002,-0.0000,64.3259,0.1263,0.1032,64.5996,0.1759,0.0981,-0.0007
-0.0009,-0.0005,64.4253,0.1366,0.1032,64.6996,0.1857,0.0979,-0.0010
-0.0015,-0.0011,64.5248,0.1468,0.1032,64.7996,0.1955,0.0978,-0.0012
-0.0022,-0.0016,64.6243,0.1571,0.1032,64.8996,0.2053,0.0976,-0.0015
-0.0029,-0.0021,64.7238,0.1674,0.1032,64.9996,0.2151,0.0974,-0.0018
-0.0036,-0.0026,64.8232,0.1776,0.1031,65.0996,0.2248,0.0971,-0.0020
-0.0043,-0.0031,64.9227,0.1878,0.1031,65.1996,0.2346,0.0969,-0.0023
-0.0050,-0.0036,65.0222,0.1980,0.1030,65.2996,0.2443,0.0967,-0.0026
-0.0057,-0.0041,65.1217,0.2082,0.1029,65.3996,0.2540,0.0964,-0.0029
-0.0064,-0.0046,65.2211,0.2184,0.1029,65.4996,0.2636,0.0962,-0.0031
-0.0070,-0.0051,65.3206,0.2285,0.1028,65.5996,0.2733,0.0959,-0.0034
-0.0077,-0.0056,65.4201,0.2387,0.1027,65.6996,0.2829,0.0956,-0.0037
-0.0084,-0.0061,65.5196,0.2488,0.1026,65.7996,0.2924,0.0953,-0.0039
-0.0091,-0.0066,65.6191,0.2588,0.1024,65.8996,0.3020,0.0950,-0.0042
-0.0098,-0.0071,65.7186,0.2689,0.1023,65.9996,0.3115,0.0947,-0.0045
-0.0105,-0.0077,65.8181,0.2789,0.1022,66.0996,0.3210,0.0944,-0.0047
-0.0111,-0.0082,65.9176,0.2889,0.1020,66.1996,0.3304,0.0941,-0.0050
-0.0118,-0.0087,66.0171,0.2988,0.1018,66.2996,0.3399,0.0938,-0.0053
-0.0125,-0.0092,66.1166,0.3088,0.1017,66.3996,0.3493,0.0934,-0.0056
-0.0132,-0.0097,66.2161,0.3187,0.1015,66.4996,0.3586,0.0931,-0.0058
-0.0138,-0.0102,66.3156,0.3285,0.1013,66.5996,0.3679,0.0927,-0.0061
-0.0145,-0.0107,66.4151,0.3384,0.1011,66.6996,0.3772,0.0923,-0.0063
-0.0152,-0.0112,66.5147,0.3482,0.1009,66.7996,0.3864,0.0920,-0.0066
-0.0159,-0.0117,66.6142,0.3579,0.1007,66.8996,0.3956,0.0916,-0.0069
-0.0165,-0.0122,66.7137,0.3677,0.1004,66.9995,0.4048,0.0912,-0.0071
-0.0172,-0.0126,66.8132,0.3774,0.1002,67.0995,0.4139,0.0908,-0.0074
-0.0179,-0.0131,66.9128,0.3870,0.0999,67.1995,0.4230,0.0904,-0.0077
-0.0185,-0.0136,67.0123,0.3966,0.0997,67.2995,0.4321,0.0899,-0.0079
-0.0192,-0.0141,67.1118,0.4062,0.0994,67.3995,0.4411,0.0895,-0.0082
-0.0198,-0.0146,67.2114,0.4158,0.0991,67.4995,0.4500,0.0891,-0.0085
-0.0205,-0.0151,67.3109,0.4253,0.0988,67.5995,0.4589,0.0886,-0.0087
-0.0212,-0.0156,67.4105,0.4347,0.0985,67.6995,0.4678,0.0882,-0.0090
-0.0218,-0.0161,67.5100,0.4441,0.0982,67.7995,0.4766,0.0877,-0.0092
-0.0225,-0.0166,67.6096,0.4535,0.0979,67.8995,0.4854,0.0872,-0.0095
-0.0231,-0.0170,67.7092,0.4628,0.0975,67.9995,0.4941,0.0867,-0.0097
-0.0238,-0.0175,67.8087,0.4721,0.0972,68.0995,0.5027,0.0862,-0.0100
-0.0244,-0.0180,67.9083,0.4813,0.0969,68.1995,0.5114,0.0857,-0.0102
-0.0251,-0.0185,68.0079,0.4905,0.0965,68.2995,0.5199,0.0852,-0.0105
-0.0257,-0.0189,68.1075,0.4997,0.0961,68.3995,0.5284,0.0847,-0.0108
-0.0263,-0.0194,68.2071,0.5088,0.0957,68.4995,0.5369,0.0842,-0.0110
-0.0270,-0.0199,68.3067,0.5178,0.0954,68.5995,0.5453,0.0836,-0.0113
-0.0276,-0.0204,68.4063,0.5268,0.0950,68.6995,0.5537,0.0831,-0.0115
-0.0282,-0.0208,68.5059,0.5357,0.0946,68.7995,0.5620,0.0825,-0.0117
-0.0289,-0.0213,68.6055,0.5446,0.0941,68.8995,0.5702,0.0820,-0.0120
-0.0295,-0.0218,68.7051,0.5534,0.0937,68.9995,0.5784,0.0814,-0.0122
-0.0301,-0.0222,68.8047,0.5622,0.0933,69.0995,0.5865,0.0808,-0.0125
-0.0307,-0.0227,68.9043,0.5709,0.0928,69.1995,0.5946,0.0802,-0.0127
-0.0314,-0.0231,69.0039,0.5795,0.0924,69.2995,0.6026,0.0796,-0.0130
-0.0320,-0.0236,69.1036,0.5882,0.0919,69.3995,0.6106,0.0790,-0.0132
-0.0326,-0.0240,69.2032,0.5967,0.0914,69.4995,0.6184,0.0784,-0.0134
-0.0332,-0.0245,69.3028,0.6052,0.0910,69.5995,0.6263,0.0778,-0.0137
-0.0338,-0.0249,69.4025,0.6136,0.0905,69.6995,0.6340,0.0772,-0.0139
-0.0344,-0.0254,69.5021,0.6220,0.0900,69.7995,0.6417,0.0765,-0.0142
-0.0350,-0.0258,69.6018,0.6303,0.0895,69.8995,0.6494,0.0759,-0.0144
-0.0356,-0.0263,69.7015,0.6385,0.0889,69.9995,0.6569,0.0753,-0.0146
-0.0362,-0.0267,69.8011,0.6467,0.0884,70.0995,0.6645,0.0746,-0.0149
-0.0368,-0.0271,69.9008,0.6548,0.0879,70.1995,0.6719,0.0739,-0.0151
-0.0373,-0.0276,70.0005,0.6628,0.0873,70.2995,0.6793,0.0733,-0.0153
-0.0379,-0.0280,70.1002,0.6708,0.0868,70.3995,0.6866,0.0726,-0.0155
-0.0385,-0.0284,70.1999,0.6787,0.0862,70.4995,0.6938,0.0719,-0.0158
-0.0391,-0.0289,70.2996,0.6866,0.0857,70.5995,0.7010,0.0712,-0.0160
-0.0396,-0.0293,70.3993,0.6943,0.0851,70.6995,0.7081,0.0705,-0.0162
-0.0402,-0.0297,70.4990,0.7021,0.0845,70.7995,0.7151,0.0698,-0.0164
-0.0408,-0.0301,70.5987,0.7097,0.0839,70.8995,0.7221,0.0691,-0.0166
-0.0413,-0.0305,70.6984,0.7173,0.0833,70.9995,0.7289,0.0684,-0.0169
-0.0419,-0.0309,70.7981,0.7248,0.0827,71.0995,0.7357,0.0676,-0.0171
-0.0424,-0.0313,70.8978,0.7322,0.0821,71.1995,0.7425,0.0669,-0.0173
-0.0430,-0.0318,70.9976,0.7395,0.0815,71.2995,0.7491,0.0661,-0.0175
-0.0435,-0.0322,71.0973,0.7468,0.0808,71.3995,0.7557,0.0654,-0.0177
-0.0441,-0.0326,71.1971,0.7540,0.0802,71.4995,0.7622,0.0646,-0.0179
-0.0446,-0.0330,71.2968,0.7612,0.0795,71.5995,0.7687,0.0639,-0.0181
-0.0451,-0.0333,71.3966,0.7682,0.0789,71.6995,0.7750,0.0631,-0.0183
-0.0456,-0.0337,71.4963,0.7752,0.0782,71.7995,0.7813,0.0623,-0.0185
-0.0462,-0.0341,71.5961,0.7821,0.0775,71.8995,0.7875,0.0616,-0.0187
-0.0467,-0.0345,71.6959,0.7889,0.0768,71.9995,0.7936,0.0608,-0.0189
-0.0472,-0.0349,71.7956,0.7957,0.0761,72.0995,0.7997,0.0600,-0.0191
-0.0477,-0.0353,71.8954,0.8023,0.0755,72.1995,0.8056,0.0592,-0.0193
-0.0482,-0.0356,71.9952,0.8089,0.0747,72.2995,0.8115,0.0584,-0.0195
-0.0487,-0.0360,72.0950,0.8154,0.0740,72.3995,0.8173,0.0576,-0.0197
-0.0492,-0.0364,72.1948,0.8218,0.0733,72.4995,0.8231,0.0567,-0.0199
-0.0497,-0.0367,72.2946,0.8282,0.0726,72.5995,0.8287,0.0559,-0.0201
-0.0502,-0.0371,72.3944,0.8344,0.0719,72.6995,0.8342,0.0551,-0.0203
-0.0506,-0.0374,72.4942,0.8406,0.0711,72.7995,0.8397,0.0542,-0.0205
-0.0511,-0.0378,72.5940,0.8467,0.0704,72.8995,0.8451,0.0534,-0.0207
-0.0516,-0.0381,72.6939,0.8527,0.0696,72.9995,0.8504,0.0526,-0.0208
-0.0520,-0.0385,72.7937,0.8587,0.0688,73.0995,0.8556,0.0517,-0.0210
-0.0525,-0.0388,72.8935,0.8645,0.0681,73.1995,0.8608,0.0509,-0.0212
-0.0530,-0.0392,72.9934,0.8703,0.0673,73.2995,0.8658,0.0500,-0.0214
-0.0534,-0.0395,73.0932,0.8759,0.0665,73.3995,0.8708,0.0491,-0.0216
-0.0538,-0.0398,73.1931,0.8815,0.0657,73.4995,0.8756,0.0483,-0.0217
-0.0543,-0.0401,73.2929,0.8870,0.0649,73.5994,0.8804,0.0474,-0.0219
-0.0547,-0.0405,73.3928,0.8924,0.0641,73.6994,0.8851,0.0465,-0.0221
-0.0551,-0.0408,73.4926,0.8977,0.0633,73.7994,0.8897,0.0456,-0.0222
-0.0556,-0.0411,73.5925,0.9029,0.0625,73.8994,0.8943,0.0447,-0.0224
-0.0560,-0.0414,73.6924,0.9081,0.0617,73.9994,0.8987,0.0438,-0.0225
-0.0564,-0.0417,73.7923,0.9131,0.0608,74.0994,0.9030,0.0429,-0.0227
-0.0568,-0.0420,73.8921,0.9181,0.0600,74.1994,0.9073,0.0420,-0.0229
-0.0572,-0.0423,73.9920,0.9229,0.0592,74.2994,0.9114,0.0411,-0.0230
-0.0576,-0.0426,74.0919,0.9277,0.0583,74.3994,0.9155,0.0402,-0.0232
-0.0580,-0.0429,74.1918,0.9324,0.0575,74.4994,0.9195,0.0393,-0.0233
-0.0584,-0.0432,74.2917,0.9370,0.0566,74.5994,0.9234,0.0384,-0.0235
-0.0587,-0.0435,74.3916,0.9415,0.0558,74.6994,0.9272,0.0374,-0.0236
-0.0591,-0.0437,74.4915,0.9459,0.0549,74.7994,0.9309,0.0365,-0.0237
-0.0595,-0.0440,74.5915,0.9502,0.0540,74.8994,0.9345,0.0356,-0.0239
-0.0598,-0.0443,74.6914,0.9544,0.0531,74.9994,0.9380,0.0347,-0.0240
-0.0602,-0.0445,74.7913,0.9585,0.0522,75.0994,0.9414,0.0337,-0.0242
-0.0605,-0.0448,74.8912,0.9625,0.0514,75.1994,0.9447,0.0328,-0.0243
-0.0609,-0.0450,74.9912,0.9664,0.0505,75.2994,0.9480,0.0318,-0.0244
-0.0612,-0.0453,75.0911,0.9703,0.0496,75.3994,0.9511,0.0309,-0.0246
-0.0616,-0.0455,75.1910,0.9740,0.0487,75.4994,0.9541,0.0299,-0.0247
-0.0619,-0.0458,75.2910,0.9776,0.0477,75.5994,0.9571,0.0290,-0.0248
-0.0622,-0.0460,75.3909,0.9812,0.0468,75.6994,0.9599,0.0280,-0.0249
-0.0625,-0.0462,75.4909,0.9846,0.0459,75.7994,0.9627,0.0271,-0.0250
-0.0628,-0.0465,75.5908,0.9880,0.0450,75.8994,0.9653,0.0261,-0.0252
-0.0631,-0.0467,75.6908,0.9912,0.0441,75.9994,0.9679,0.0251,-0.0253
-0.0634,-0.0469,75.7907,0.9943,0.0431,76.0994,0.9704,0.0242,-0.0254
-0.0637,-0.0471,75.8907,0.9974,0.0422,76.1994,0.9727,0.0232,-0.0255
-0.0640,-0.0473,75.9907,1.0003,0.0412,76.2994,0.9750,0.0222,-0.0256
-0.0642,-0.0475,76.0906,1.0032,0.0403,76.3994,0.9772,0.0212,-0.0257
-0.0645,-0.0477,76.1906,1.0059,0.0393,76.4994,0.9793,0.0203,-0.0258
-0.0648,-0.0479,76.2906,1.0086,0.0384,76.5994,0.9812,0.0193,-0.0259
-0.0650,-0.0481,76.3905,1.0111,0.0374,76.6994,0.9831,0.0183,-0.0260
-0.0653,-0.0483,76.4905,1.0135,0.0365,76.7994,0.9849,0.0173,-0.0261
-0.0655,-0.0485,76.5905,1.0159,0.0355,76.8994,0.9866,0.0163,-0.0262
-0.0658,-0.0487,76.6905,1.0181,0.0345,76.9994,0.9882,0.0153,-0.0263
-0.0660,-0.0488,76.7905,1.0203,0.0336,77.0994,0.9896,0.0144,-0.0263
-0.0662,-0.0490,76.8905,1.0223,0.0326,77.1994,0.9910,0.0134,-0.0264
-0.0664,-0.0492,76.9904,1.0242,0.0316,77.2994,0.9923,0.0124,-0.0265
-0.0666,-0.0493,77.0904,1.0261,0.0306,77.3994,0.9935,0.0114,-0.0266
-0.0668,-0.0495,77.1904,1.0278,0.0296,77.4994,0.9946,0.0104,-0.0267
-0.0670,-0.0496,77.2904,1.0294,0.0286,77.5994,0.9956,0.0094,-0.0267
-0.0672,-0.0498,77.3904,1.0309,0.0276,77.6994,0.9965,0.0084,-0.0268
-0.0674,-0.0499,77.4904,1.0324,0.0267,77.7994,0.9973,0.0074,-0.0269
-0.0676,-0.0500,77.5904,1.0337,0.0257,77.8994,0.9979,0.0064,-0.0269
-0.0677,-0.0501,77.6904,1.0349,0.0247,77.9994,0.9985,0.0054,-0.0270
-0.0679,-0.0503,77.7904,1.0360,0.0237,78.0994,0.9990,0.0044,-0.0270
-0.0681,-0.0504,77.8904,1.0370,0.0226,78.1994,0.9994,0.0034,-0.0271
-0.0682,-0.0505,77.9904,1.0379,0.0216,78.2994,0.9997,0.0024,-0.0271
-0.0683,-0.0506,78.0904,1.0387,0.0206,78.3994,0.9999,0.0014,-0.0272
-0.0685,-0.0507,78.1905,1.0394,0.0196,78.4994,1.0000,0.0004,-0.0272
-0.0686,-0.0508,78.2905,1.0400,0.0186,78.5994,1.0000,-0.0006,-0.0273
-0.0687,-0.0509,78.3905,1.0405,0.0176,78.6994,0.9999,-0.0016,-0.0273
-0.0688,-0.0510,78.4905,1.0409,0.0166,78.7994,0.9997,-0.0026,-0.0274
-0.0689,-0.0510,78.5905,1.0412,0.0156,78.8994,0.9994,-0.0036,-0.0274
-0.0690,-0.0511,78.6905,1.0413,0.0145,78.9994,0.9989,-0.0046,-0.0274
-0.0691,-0.0512,78.7905,1.0414,0.0135,79.0994,0.9984,-0.0056,-0.0275
-0.0692,-0.0512,78.8905,1.0414,0.0125,79.1994,0.9978,-0.0066,-0.0275
-0.0693,-0.0513,78.9905,1.0412,0.0115,79.2994,0.9971,-0.0076,-0.0275
-0.0694,-0.0514,79.0905,1.0410,0.0104,79.3994,0.9963,-0.0086,-0.0275
-0.0694,-0.0514,79.1905,1.0407,0.0094,79.4994,0.9954,-0.0096,-0.0276
-0.0695,-0.0515,79.2906,1.0402,0.0084,79.5994,0.9944,-0.0106,-0.0276
-0.0695,-0.0515,79.3906,1.0397,0.0073,79.6994,0.9933,-0.0116,-0.0276
-0.0696,-0.0515,79.4906,1.0390,0.0063,79.7994,0.9921,-0.0126,-0.0276
-0.0696,-0.0516,79.5906,1.0382,0.0053,79.8994,0.9908,-0.0136,-0.0276
-0.0696,-0.0516,79.6906,1.0374,0.0043,79.9994,0.9894,-0.0145,-0.0276
-0.0697,-0.0516,79.7906,1.0364,0.0032,80.0993,0.9879,-0.0155,-0.0276
-0.0697,-0.0516,79.8906,1.0353,0.0022,80.1993,0.9863,-0.0165,-0.0276
-0.0697,-0.0516,79.9906,1.0342,0.0012,80.2993,0.9846,-0.0175,-0.0276
-0.0697,-0.0516,80.0906,1.0329,0.0001,80.3993,0.9828,-0.0185,-0.0276
-0.0697,-0.0516,80.1906,1.0315,-0.0009,80.4993,0.9809,-0.0195,-0.0276
-0.0697,-0.0516,80.2906,1.0300,-0.0019,80.5993,0.9789,-0.0204,-0.0276
-0.0696,-0.0516,80.3906,1.0284,-0.0030,80.6993,0.9768,-0.0214,-0.0276
-0.0696,-0.0516,80.4906,1.0267,-0.0040,80.7993,0.9746,-0.0224,-0.0276
-0.0696,-0.0515,80.5906,1.0250,-0.0050,80.8993,0.9723,-0.0234,-0.0275
-0.0695,-0.0515,80.6906,1.0231,-0.0061,80.9993,0.9699,-0.0243,-0.0275
-0.0695,-0.0515,80.7906,1.0211,-0.0071,81.0993,0.9674,-0.0253,-0.0275
-0.0694,-0.0514,80.8905,1.0190,-0.0081,81.1993,0.9648,-0.0263,-0.0275
-0.0694,-0.0514,80.9905,1.0168,-0.0091,81.2993,0.9622,-0.0272,-0.0274
-0.0693,-0.0513,81.0905,1.0145,-0.0102,81.3993,0.9594,-0.0282,-0.0274
-0.0692,-0.0513,81.1905,1.0121,-0.0112,81.4993,0.9565,-0.0292,-0.0274
-0.0691,-0.0512,81.2905,1.0096,-0.0122,81.5993,0.9536,-0.0301,-0.0273
-0.0690,-0.0511,81.3904,1.0069,-0.0133,81.6993,0.9505,-0.0311,-0.0273
-0.0690,-0.0511,81.4904,1.0042,-0.0143,81.7993,0.9473,-0.0320,-0.0272
-0.0688,-0.0510,81.5904,1.0014,-0.0153,81.8993,0.9441,-0.0330,-0.0272
-0.0687,-0.0509,81.6904,0.9985,-0.0163,81.9993,0.9408,-0.0339,-0.0271
-0.0686,-0.0508,81.7903,0.9955,-0.0173,82.0993,0.9373,-0.0348,-0.0271
-0.0685,-0.0507,81.8903,0.9924,-0.0184,82.1993,0.9338,-0.0358,-0.0270
-0.0684,-0.0506,81.9902,0.9892,-0.0194,82.2993,0.9302,-0.0367,-0.0270
-0.0682,-0.0505,82.0902,0.9859,-0.0204,82.3993,0.9264,-0.0376,-0.0269
-0.0681,-0.0504,82.1901,0.9825,-0.0214,82.4993,0.9226,-0.0385,-0.0268
-0.0679,-0.0503,82.2901,0.9790,-0.0224,82.5993,0.9187,-0.0395,-0.0268
-0.0677,-0.0502,82.3900,0.9754,-0.0234,82.6993,0.9147,-0.0404,-0.0267
-0.0676,-0.0501,82.4900,0.9717,-0.0244,82.7993,0.9106,-0.0413,-0.0266
-0.0674,-0.0499,82.5899,0.9679,-0.0254,82.8993,0.9065,-0.0422,-0.0265
-0.0672,-0.0498,82.6899,0.9640,-0.0264,82.9993,0.9022,-0.0431,-0.0265
-0.0670,-0.0497,82.7898,0.9600,-0.0274,83.0993,0.8978,-0.0440,-0.0264
-0.0668,-0.0495,82.8897,0.9560,-0.0284,83.1993,0.8934,-0.0449,-0.0263
-0.0666,-0.0494,82.9896,0.9518,-0.0294,83.2993,0.8889,-0.0458,-0.0262
-0.0664,-0.0492,83.0895,0.9475,-0.0304,83.3993,0.8842,-0.0467,-0.0261
-0.0662,-0.0491,83.1895,0.9432,-0.0314,83.4993,0.8795,-0.0476,-0.0260
-0.0660,-0.0489,83.2894,0.9387,-0.0323,83.5993,0.8747,-0.0484,-0.0259
-0.0658,-0.0487,83.3893,0.9341,-0.0333,83.6993,0.8698,-0.0493,-0.0258
-0.0655,-0.0486,83.4892,0.9295,-0.0343,83.7993,0.8648,-0.0502,-0.0257
-0.0653,-0.0484,83.5891,0.9248,-0.0353,83.8993,0.8598,-0.0510,-0.0256
-0.0650,-0.0482,83.6890,0.9199,-0.0362,83.9993,0.8546,-0.0519,-0.0255
-0.0648,-0.0480,83.7889,0.9150,-0.0372,84.0993,0.8494,-0.0527,-0.0254
-0.0645,-0.0478,83.8887,0.9100,-0.0382,84.1993,0.8441,-0.0536,-0.0253
-0.0642,-0.0476,83.9886,0.9049,-0.0391,84.2993,0.8387,-0.0544,-0.0252
-0.0640,-0.0474,84.0885,0.8997,-0.0401,84.3993,0.8332,-0.0552,-0.0251
-0.0637,-0.0472,84.1884,0.8944,-0.0410,84.4993,0.8276,-0.0561,-0.0250
-0.0634,-0.0470,84.2882,0.8890,-0.0420,84.5993,0.8220,-0.0569,-0.0249
-0.0631,-0.0468,84.3881,0.8836,-0.0429,84.6993,0.8162,-0.0577,-0.0247
-0.0628,-0.0465,84.4879,0.8780,-0.0438,84.7993,0.8104,-0.0585,-0.0246
-0.0625,-0.0463,84.5878,0.8724,-0.0448,84.8993,0.8045,-0.0593,-0.0245
-0.0622,-0.0461,84.6876,0.8667,-0.0457,84.9993,0.7985,-0.0601,-0.0243
-0.0619,-0.0459,84.7875,0.8609,-0.0466,85.0993,0.7925,-0.0609,-0.0242
-0.0615,-0.0456,84.8873,0.8550,-0.0475,85.1993,0.7863,-0.0617,-0.0241
-0.0612,-0.0454,84.9871,0.8490,-0.0484,85.2993,0.7801,-0.0625,-0.0239
-0.0609,-0.0451,85.0869,0.8429,-0.0493,85.3993,0.7738,-0.0633,-0.0238
-0.0605,-0.0449,85.1868,0.8368,-0.0503,85.4993,0.7674,-0.0640,-0.0237
-0.0602,-0.0446,85.2866,0.8305,-0.0511,85.5993,0.7610,-0.0648,-0.0235
-0.0598,-0.0443,85.3864,0.8242,-0.0520,85.6993,0.7545,-0.0655,-0.0234
-0.0594,-0.0441,85.4862,0.8178,-0.0529,85.7993,0.7479,-0.0663,-0.0232
-0.0591,-0.0438,85.5860,0.8113,-0.0538,85.8993,0.7412,-0.0670,-0.0231
-0.0587,-0.0435,85.6858,0.8048,-0.0547,85.9993,0.7344,-0.0678,-0.0229
-0.0583,-0.0432,85.7856,0.7982,-0.0556,86.0993,0.7276,-0.0685,-0.0228
-0.0579,-0.0430,85.8853,0.7914,-0.0564,86.1993,0.7207,-0.0692,-0.0226
