v,omega,x,y,phi,xr,yr,phir,delta
0.0448,0.0333,57.0649,-0.5748,0.0765,57.2997,-0.5254,0.0849,0.0173
0.0443,0.0329,57.1646,-0.5662,0.0772,57.3997,-0.5169,0.0854,0.0171
0.0438,0.0325,57.2642,-0.5576,0.0778,57.4997,-0.5083,0.0859,0.0169
0.0432,0.0321,57.3638,-0.5490,0.0785,57.5997,-0.4997,0.0864,0.0167
0.0427,0.0317,57.4634,-0.5403,0.0791,57.6997,-0.4910,0.0869,0.0164
0.0422,0.0313,57.5631,-0.5315,0.0797,57.7997,-0.4822,0.0874,0.0162
0.0416,0.0309,57.6627,-0.5227,0.0804,57.8997,-0.4735,0.0879,0.0160
0.0411,0.0305,57.7623,-0.5139,0.0810,57.9997,-0.4646,0.0883,0.0158
0.0405,0.0301,57.8619,-0.5050,0.0816,58.0997,-0.4558,0.0888,0.0156
0.0400,0.0297,57.9615,-0.4960,0.0822,58.1997,-0.4468,0.0892,0.0153
0.0394,0.0293,58.0611,-0.4870,0.0828,58.2997,-0.4379,0.0897,0.0151
0.0388,0.0288,58.1607,-0.4779,0.0834,58.3997,-0.4288,0.0901,0.0149
0.0383,0.0284,58.2603,-0.4688,0.0839,58.4997,-0.4198,0.0905,0.0146
0.0377,0.0280,58.3599,-0.4597,0.0845,58.5997,-0.4107,0.0909,0.0144
0.0371,0.0276,58.4594,-0.4505,0.0851,58.6997,-0.4016,0.0913,0.0142
0.0365,0.0271,58.5590,-0.4413,0.0856,58.7997,-0.3924,0.0917,0.0140
0.0359,0.0267,58.6586,-0.4320,0.0862,58.8997,-0.3832,0.0921,0.0137
0.0354,0.0263,58.7581,-0.4227,0.0867,58.9997,-0.3739,0.0925,0.0135
0.0348,0.0258,58.8577,-0.4133,0.0872,59.0997,-0.3646,0.0928,0.0132
0.0342,0.0254,58.9573,-0.4039,0.0877,59.1997,-0.3553,0.0932,0.0130
0.0336,0.0250,59.0568,-0.3944,0.0883,59.2997,-0.3459,0.0936,0.0128
0.0330,0.0245,59.1564,-0.3850,0.0888,59.3997,-0.3365,0.0939,0.0125
0.0324,0.0241,59.2559,-0.3754,0.0892,59.4997,-0.3271,0.0942,0.0123
0.0318,0.0236,59.3555,-0.3659,0.0897,59.5997,-0.3176,0.0945,0.0120
0.0312,0.0232,59.4550,-0.3563,0.0902,59.6997,-0.3081,0.0948,0.0118
0.0306,0.0227,59.5545,-0.3467,0.0907,59.7997,-0.2986,0.0951,0.0116
0.0299,0.0223,59.6541,-0.3370,0.0911,59.8997,-0.2890,0.0954,0.0113
0.0293,0.0218,59.7536,-0.3273,0.0916,59.9997,-0.2794,0.0957,0.0111
0.0287,0.0213,59.8531,-0.3176,0.0920,60.0997,-0.2698,0.0960,0.0108
0.0281,0.0209,59.9527,-0.3078,0.0924,60.1997,-0.2602,0.0963,0.0106
0.0275,0.0204,60.0522,-0.2980,0.0928,60.2997,-0.2505,0.0965,0.0103
0.0268,0.0200,60.1517,-0.2882,0.0932,60.3997,-0.2408,0.0968,0.0101
0.0262,0.0195,60.2512,-0.2784,0.0936,60.4996,-0.2311,0.0970,0.0098
0.0256,0.0190,60.3507,-0.2685,0.0940,60.5996,-0.2214,0.0972,0.0096
0.0249,0.0185,60.4502,-0.2586,0.0944,60.6996,-0.2116,0.0974,0.0093
0.0243,0.0181,60.5498,-0.2487,0.0948,60.7996,-0.2018,0.0976,0.0091
0.0236,0.0176,60.6493,-0.2387,0.0952,60.8996,-0.1920,0.0978,0.0088
0.0230,0.0171,60.7488,-0.2288,0.0955,60.9996,-0.1822,0.0980,0.0085
0.0224,0.0166,60.8483,-0.2188,0.0958,61.0996,-0.1724,0.0982,0.0083
0.0217,0.0162,60.9478,-0.2087,0.0962,61.1996,-0.1625,0.0984,0.0080
0.0211,0.0157,61.0473,-0.1987,0.0965,61.2996,-0.1526,0.0985,0.0078
0.0204,0.0152,61.1467,-0.1887,0.0968,61.3996,-0.1427,0.0987,0.0075
0.0198,0.0147,61.2462,-0.1786,0.0971,61.4996,-0.1328,0.0988,0.0073
0.0191,0.0142,61.3457,-0.1685,0.0974,61.5996,-0.1229,0.0989,0.0070
0.0185,0.0138,61.4452,-0.1584,0.0977,61.6996,-0.1130,0.0990,0.0067
0.0178,0.0133,61.5447,-0.1483,0.0980,61.7996,-0.1030,0.0991,0.0065
0.0171,0.0128,61.6442,-0.1381,0.0982,61.8996,-0.0931,0.0992,0.0062
0.0165,0.0123,61.7437,-0.1280,0.0985,61.9996,-0.0831,0.0993,0.0059
0.0158,0.0118,61.8432,-0.1178,0.0987,62.0996,-0.0732,0.0994,0.0057
0.0152,0.0113,61.9426,-0.1076,0.0990,62.1996,-0.0632,0.0995,0.0054
0.0145,0.0108,62.0421,-0.0975,0.0992,62.2996,-0.0532,0.0995,0.0052
0.0138,0.0103,62.1416,-0.0873,0.0994,62.3996,-0.0432,0.0996,0.0049
0.0132,0.0098,62.2411,-0.0771,0.0996,62.4996,-0.0332,0.0996,0.0046
0.0125,0.0093,62.3406,-0.0669,0.0998,62.5996,-0.0232,0.0996,0.0044
0.0118,0.0088,62.4400,-0.0566,0.1000,62.6996,-0.0132,0.0997,0.0041
0.0112,0.0084,62.5395,-0.0464,0.1002,62.7996,-0.0032,0.0997,0.0038
0.0105,0.0079,62.6390,-0.0362,0.1004,62.8996,0.0068,0.0997,0.0036
0.0098,0.0074,62.7385,-0.0260,0.1005,62.9996,0.0168,0.0997,0.0033
0.0091,0.0069,62.8379,-0.0157,0.1007,63.0996,0.0268,0.0996,0.0030
0.0085,0.0064,62.9374,-0.0055,0.1008,63.1996,0.0368,0.0996,0.0028
0.0078,0.0059,63.0369,0.0047,0.1009,63.2996,0.0468,0.0996,0.0025
0.0071,0.0054,63.1364,0.0149,0.1010,63.3996,0.0567,0.0995,0.0022
0.0064,0.0049,63.2358,0.0252,0.1011,63.4996,0.0667,0.0994,0.0019
0.0058,0.0044,63.3353,0.0354,0.1012,63.5996,0.0767,0.0994,0.0017
0.0051,0.0039,63.4348,0.0456,0.1013,63.6996,0.0867,0.0993,0.0014
0.0044,0.0034,63.5343,0.0558,0.1014,63.7996,0.0966,0.0992,0.0011
0.0037,0.0029,63.6337,0.0661,0.1015,63.8996,0.1066,0.0991,0.0009
0.0031,0.0024,63.7332,0.0763,0.1015,63.9996,0.1165,0.0990,0.0006
0.0024,0.0019,63.8327,0.0865,0.1016,64.0996,0.1264,0.0989,0.0003
0.0017,0.0013,63.9322,0.0966,0.1016,64.1996,0.1363,0.0987,0.0001
0.0010,0.0008,64.0317,0.1068,0.1016,64.2996,0.1462,0.0986,-0.0002
0.0003,0.0003,64.1311,0.1170,0.1017,64.3996,0.1561,0.0985,-0.0005
-0.0003,-0.0002,64.2306,0.1271,0.1017,64.4996,0.1660,0.0983,-0.0007
-0.0010,-0.0007,64.3301,0.1373,0.1017,64.5996,0.1759,0.0981,-0.0010
-0.0017,-0.0012,64.4296,0.1474,0.1017,64.6996,0.1857,0.0979,-0.0013
-0.0024,-0.0017,64.5291,0.1575,0.1016,64.7996,0.1955,0.0978,-0.0015
-0.0030,-0.0022,64.6286,0.1676,0.1016,64.8996,0.2053,0.0976,-0.0018
-0.0037,-0.0027,64.7281,0.1777,0.1016,64.9996,0.2151,0.0974,-0.0021
-0.0044,-0.0032,64.8276,0.1878,0.1015,65.0996,0.2248,0.0971,-0.0023
-0.0051,-0.0037,64.9271,0.1978,0.1014,65.1996,0.2346,0.0969,-0.0026
-0.0058,-0.0042,65.0265,0.2078,0.1014,65.2996,0.2443,0.0967,-0.0029
-0.0064,-0.0047,65.1260,0.2178,0.1013,65.3996,0.2540,0.0964,-0.0031
-0.0071,-0.0052,65.2255,0.2278,0.1012,65.4996,0.2636,0.0962,-0.0034
-0.0078,-0.0057,65.3251,0.2378,0.1011,65.5996,0.2733,0.0959,-0.0037
-0.0084,-0.0062,65.4246,0.2477,0.1010,65.6996,0.2829,0.0956,-0.0039
-0.0091,-0.0067,65.5241,0.2576,0.1008,65.7996,0.2924,0.0953,-0.0042
-0.0098,-0.0072,65.6236,0.2675,0.1007,65.8996,0.3020,0.0950,-0.0045
-0.0105,-0.0077,65.7231,0.2774,0.1006,65.9996,0.3115,0.0947,-0.0047
-0.0111,-0.0081,65.8226,0.2872,0.1004,66.0996,0.3210,0.0944,-0.0050
-0.0118,-0.0086,65.9221,0.2970,0.1003,66.1996,0.3304,0.0941,-0.0053
-0.0125,-0.0091,66.0216,0.3068,0.1001,66.2996,0.3399,0.0938,-0.0055
-0.0131,-0.0096,66.1212,0.3165,0.0999,66.3996,0.3493,0.0934,-0.0058
-0.0138,-0.0101,66.2207,0.3262,0.0997,66.4996,0.3586,0.0931,-0.0061
-0.0145,-0.0106,66.3202,0.3359,0.0995,66.5996,0.3679,0.0927,-0.0063
-0.0151,-0.0111,66.4198,0.3456,0.0993,66.6996,0.3772,0.0923,-0.0066
-0.0158,-0.0116,66.5193,0.3552,0.0991,66.7996,0.3864,0.0920,-0.0068
-0.0164,-0.0121,66.6188,0.3648,0.0988,66.8996,0.3956,0.0916,-0.0071
-0.0171,-0.0126,66.7184,0.3743,0.0986,66.9995,0.4048,0.0912,-0.0074
-0.0177,-0.0131,66.8179,0.3838,0.0983,67.0995,0.4139,0.0908,-0.0076
-0.0184,-0.0135,66.9175,0.3933,0.0981,67.1995,0.4230,0.0904,-0.0079
-0.0190,-0.0140,67.0170,0.4027,0.0978,67.2995,0.4321,0.0899,-0.0081
-0.0197,-0.0145,67.1166,0.4121,0.0975,67.3995,0.4411,0.0895,-0.0084
-0.0203,-0.0150,67.2162,0.4214,0.0972,67.4995,0.4500,0.0891,-0.0086
-0.0210,-0.0155,67.3157,0.4307,0.0969,67.5995,0.4589,0.0886,-0.0089
-0.0216,-0.0159,67.4153,0.4400,0.0966,67.6995,0.4678,0.0882,-0.0091
-0.0223,-0.0164,67.5149,0.4492,0.0963,67.7995,0.4766,0.0877,-0.0094
-0.0229,-0.0169,67.6145,0.4584,0.0960,67.8995,0.4854,0.0872,-0.0096
-0.0236,-0.0174,67.7140,0.4675,0.0956,67.9995,0.4941,0.0867,-0.0099
-0.0242,-0.0178,67.8136,0.4766,0.0953,68.0995,0.5027,0.0862,-0.0101
-0.0248,-0.0183,67.9132,0.4856,0.0949,68.1995,0.5114,0.0857,-0.0104
-0.0255,-0.0188,68.0128,0.4946,0.0946,68.2995,0.5199,0.0852,-0.0106
-0.0261,-0.0192,68.1124,0.5035,0.0942,68.3995,0.5284,0.0847,-0.0109
-0.0267,-0.0197,68.2120,0.5124,0.0938,68.4995,0.5369,0.0842,-0.0111
-0.0273,-0.0202,68.3116,0.5213,0.0934,68.5995,0.5453,0.0836,-0.0114
-0.0280,-0.0206,68.4112,0.5301,0.0930,68.6995,0.5537,0.0831,-0.0116
-0.0286,-0.0211,68.5109,0.5388,0.0926,68.7995,0.5620,0.0825,-0.0119
-0.0292,-0.0215,68.6105,0.5475,0.0922,68.8995,0.5702,0.0820,-0.0121
-0.0298,-0.0220,68.7101,0.5561,0.0918,68.9995,0.5784,0.0814,-0.0123
-0.0304,-0.0224,68.8098,0.5647,0.0913,69.0995,0.5865,0.0808,-0.0126
-0.0310,-0.0229,68.9094,0.5732,0.0909,69.1995,0.5946,0.0802,-0.0128
-0.0316,-0.0233,69.0090,0.5816,0.0904,69.2995,0.6026,0.0796,-0.0131
-0.0322,-0.0238,69.1087,0.5900,0.0899,69.3995,0.6106,0.0790,-0.0133
-0.0328,-0.0242,69.2083,0.5984,0.0895,69.4995,0.6184,0.0784,-0.0135
-0.0334,-0.0247,69.3080,0.6067,0.0890,69.5995,0.6263,0.0778,-0.0138
-0.0340,-0.0251,69.4077,0.6149,0.0885,69.6995,0.6340,0.0772,-0.0140
-0.0346,-0.0255,69.5073,0.6230,0.0880,69.7995,0.6417,0.0765,-0.0142
-0.0352,-0.0260,69.6070,0.6311,0.0875,69.8995,0.6494,0.0759,-0.0145
-0.0358,-0.0264,69.7067,0.6392,0.0870,69.9995,0.6569,0.0753,-0.0147
-0.0363,-0.0268,69.8064,0.6471,0.0864,70.0995,0.6645,0.0746,-0.0149
-0.0369,-0.0273,69.9061,0.6550,0.0859,70.1995,0.6719,0.0739,-0.0151
-0.0375,-0.0277,70.0057,0.6629,0.0853,70.2995,0.6793,0.0733,-0.0154
-0.0380,-0.0281,70.1054,0.6707,0.0848,70.3995,0.6866,0.0726,-0.0156
-0.0386,-0.0285,70.2052,0.6784,0.0842,70.4995,0.6938,0.0719,-0.0158
-0.0392,-0.0289,70.3049,0.6860,0.0837,70.5995,0.7010,0.0712,-0.0160
-0.0397,-0.0293,70.4046,0.6936,0.0831,70.6995,0.7081,0.0705,-0.0162
-0.0403,-0.0298,70.5043,0.7011,0.0825,70.7995,0.7151,0.0698,-0.0164
-0.0408,-0.0302,70.6040,0.7085,0.0819,70.8995,0.7221,0.0691,-0.0167
-0.0414,-0.0306,70.7038,0.7159,0.0813,70.9995,0.7289,0.0684,-0.0169
-0.0419,-0.0310,70.8035,0.7232,0.0807,71.0995,0.7357,0.0676,-0.0171
-0.0424,-0.0314,70.9032,0.7304,0.0801,71.1995,0.7425,0.0669,-0.0173
-0.0430,-0.0318,71.0030,0.7376,0.0794,71.2995,0.7491,0.0661,-0.0175
-0.0435,-0.0322,71.1027,0.7447,0.0788,71.3995,0.7557,0.0654,-0.0177
-0.0440,-0.0325,71.2025,0.7517,0.0782,71.4995,0.7622,0.0646,-0.0179
-0.0446,-0.0329,71.3023,0.7586,0.0775,71.5995,0.7687,0.0639,-0.0181
-0.0451,-0.0333,71.4020,0.7655,0.0769,71.6995,0.7750,0.0631,-0.0183
-0.0456,-0.0337,71.5018,0.7722,0.0762,71.7995,0.7813,0.0623,-0.0185
-0.0461,-0.0341,71.6016,0.7789,0.0755,71.8995,0.7875,0.0616,-0.0187
-0.0466,-0.0344,71.7014,0.7856,0.0748,71.9995,0.7936,0.0608,-0.0189
-0.0471,-0.0348,71.8012,0.7921,0.0741,72.0995,0.7997,0.0600,-0.0191
-0.0476,-0.0352,71.9010,0.7986,0.0734,72.1995,0.8056,0.0592,-0.0193
-0.0481,-0.0355,72.0008,0.8050,0.0727,72.2995,0.8115,0.0584,-0.0195
-0.0486,-0.0359,72.1006,0.8113,0.0720,72.3995,0.8173,0.0576,-0.0197
-0.0490,-0.0363,72.2004,0.8175,0.0713,72.4995,0.8231,0.0567,-0.0199
-0.0495,-0.0366,72.3002,0.8236,0.0706,72.5995,0.8287,0.0559,-0.0200
-0.0500,-0.0370,72.4000,0.8297,0.0699,72.6995,0.8342,0.0551,-0.0202
-0.0505,-0.0373,72.4998,0.8357,0.0691,72.7995,0.8397,0.0542,-0.0204
-0.0509,-0.0376,72.5997,0.8416,0.0684,72.8995,0.8451,0.0534,-0.0206
-0.0514,-0.0380,72.6995,0.8474,0.0676,72.9995,0.8504,0.0526,-0.0208
-0.0518,-0.0383,72.7993,0.8531,0.0669,73.0995,0.8556,0.0517,-0.0209
-0.0523,-0.0386,72.8992,0.8588,0.0661,73.1995,0.8608,0.0509,-0.0211
-0.0527,-0.0390,72.9990,0.8644,0.0653,73.2995,0.8658,0.0500,-0.0213
-0.0531,-0.0393,73.0989,0.8698,0.0645,73.3995,0.8708,0.0491,-0.0214
-0.0536,-0.0396,73.1988,0.8752,0.0638,73.4995,0.8756,0.0483,-0.0216
-0.0540,-0.0399,73.2986,0.8805,0.0630,73.5994,0.8804,0.0474,-0.0218
-0.0544,-0.0402,73.3985,0.8857,0.0622,73.6994,0.8851,0.0465,-0.0219
-0.0548,-0.0406,73.4984,0.8909,0.0614,73.7994,0.8897,0.0456,-0.0221
-0.0552,-0.0409,73.5982,0.8959,0.0605,73.8994,0.8943,0.0447,-0.0222
-0.0556,-0.0412,73.6981,0.9008,0.0597,73.9994,0.8987,0.0438,-0.0224
-0.0560,-0.0415,73.7980,0.9057,0.0589,74.0994,0.9030,0.0429,-0.0226
-0.0564,-0.0417,73.8979,0.9105,0.0581,74.1994,0.9073,0.0420,-0.0227
-0.0568,-0.0420,73.9978,0.9152,0.0572,74.2994,0.9114,0.0411,-0.0229
-0.0572,-0.0423,74.0977,0.9197,0.0564,74.3994,0.9155,0.0402,-0.0230
-0.0576,-0.0426,74.1976,0.9242,0.0556,74.4994,0.9195,0.0393,-0.0231
-0.0580,-0.0429,74.2975,0.9286,0.0547,74.5994,0.9234,0.0384,-0.0233
-0.0583,-0.0431,74.3974,0.9329,0.0538,74.6994,0.9272,0.0374,-0.0234
-0.0587,-0.0434,74.4973,0.9372,0.0530,74.7994,0.9309,0.0365,-0.0236
-0.0590,-0.0437,74.5973,0.9413,0.0521,74.8994,0.9345,0.0356,-0.0237
-0.0594,-0.0439,74.6972,0.9453,0.0512,74.9994,0.9380,0.0347,-0.0238
-0.0597,-0.0442,74.7971,0.9493,0.0504,75.0994,0.9414,0.0337,-0.0240
-0.0601,-0.0444,74.8971,0.9531,0.0495,75.1994,0.9447,0.0328,-0.0241
-0.0604,-0.0447,74.9970,0.9568,0.0486,75.2994,0.9480,0.0318,-0.0242
-0.0607,-0.0449,75.0969,0.9605,0.0477,75.3994,0.9511,0.0309,-0.0243
-0.0610,-0.0452,75.1969,0.9640,0.0468,75.4994,0.9541,0.0299,-0.0245
-0.0613,-0.0454,75.2968,0.9675,0.0459,75.5994,0.9571,0.0290,-0.0246
-0.0616,-0.0456,75.3968,0.9709,0.0450,75.6994,0.9599,0.0280,-0.0247
-0.0619,-0.0458,75.4967,0.9741,0.0441,75.7994,0.9627,0.0271,-0.0248
-0.0622,-0.0461,75.5967,0.9773,0.0432,75.8994,0.9653,0.0261,-0.0249
-0.0625,-0.0463,75.6967,0.9804,0.0422,75.9994,0.9679,0.0251,-0.0250
-0.0628,-0.0465,75.7966,0.9833,0.0413,76.0994,0.9704,0.0242,-0.0251
-0.0631,-0.0467,75.8966,0.9862,0.0404,76.1994,0.9727,0.0232,-0.0252
-0.0634,-0.0469,75.9966,0.9890,0.0395,76.2994,0.9750,0.0222,-0.0253
-0.0636,-0.0471,76.0965,0.9917,0.0385,76.3994,0.9772,0.0212,-0.0254
-0.0639,-0.0473,76.1965,0.9943,0.0376,76.4994,0.9793,0.0203,-0.0255
-0.0641,-0.0475,76.2965,0.9967,0.0366,76.5994,0.9812,0.0193,-0.0256
-0.0644,-0.0476,76.3965,0.9991,0.0357,76.6994,0.9831,0.0183,-0.0257
-0.0646,-0.0478,76.4964,1.0014,0.0347,76.7994,0.9849,0.0173,-0.0258
-0.0648,-0.0480,76.5964,1.0036,0.0338,76.8994,0.9866,0.0163,-0.0259
-0.0651,-0.0482,76.6964,1.0057,0.0328,76.9994,0.9882,0.0153,-0.0260
-0.0653,-0.0483,76.7964,1.0076,0.0318,77.0994,0.9896,0.0144,-0.0260
-0.0655,-0.0485,76.8964,1.0095,0.0309,77.1994,0.9910,0.0134,-0.0261
-0.0657,-0.0486,76.9964,1.0113,0.0299,77.2994,0.9923,0.0124,-0.0262
-0.0659,-0.0488,77.0964,1.0130,0.0289,77.3994,0.9935,0.0114,-0.0263
-0.0661,-0.0489,77.1964,1.0146,0.0280,77.4994,0.9946,0.0104,-0.0263
-0.0663,-0.0490,77.2964,1.0160,0.0270,77.5994,0.9956,0.0094,-0.0264
-0.0664,-0.0492,77.3964,1.0174,0.0260,77.6994,0.9965,0.0084,-0.0265
-0.0666,-0.0493,77.4964,1.0187,0.0250,77.7994,0.9973,0.0074,-0.0265
-0.0668,-0.0494,77.5964,1.0198,0.0240,77.8994,0.9979,0.0064,-0.0266
-0.0669,-0.0495,77.6964,1.0209,0.0230,77.9994,0.9985,0.0054,-0.0267
-0.0671,-0.0497,77.7964,1.0219,0.0221,78.0994,0.9990,0.0044,-0.0267
-0.0672,-0.0498,77.8964,1.0227,0.0211,78.1994,0.9994,0.0034,-0.0268
-0.0674,-0.0499,77.9964,1.0235,0.0201,78.2994,0.9997,0.0024,-0.0268
-0.0675,-0.0500,78.0964,1.0242,0.0191,78.3994,0.9999,0.0014,-0.0269
-0.0676,-0.0501,78.1964,1.0247,0.0181,78.4994,1.0000,0.0004,-0.0269
-0.0677,-0.0501,78.2964,1.0252,0.0171,78.5994,1.0000,-0.0006,-0.0269
-0.0678,-0.0502,78.3964,1.0255,0.0161,78.6994,0.9999,-0.0016,-0.0270
-0.0679,-0.0503,78.4964,1.0258,0.0151,78.7994,0.9997,-0.0026,-0.0270
-0.0680,-0.0504,78.5964,1.0259,0.0141,78.8994,0.9994,-0.0036,-0.0270
-0.0681,-0.0504,78.6964,1.0260,0.0130,78.9994,0.9989,-0.0046,-0.0271
-0.0682,-0.0505,78.7965,1.0259,0.0120,79.0994,0.9984,-0.0056,-0.0271
-0.0683,-0.0506,78.8965,1.0257,0.0110,79.1994,0.9978,-0.0066,-0.0271
-0.0684,-0.0506,78.9965,1.0255,0.0100,79.2994,0.9971,-0.0076,-0.0271
-0.0684,-0.0507,79.0965,1.0251,0.0090,79.3994,0.9963,-0.0086,-0.0272
-0.0685,-0.0507,79.1965,1.0246,0.0080,79.4994,0.9954,-0.0096,-0.0272
-0.0685,-0.0507,79.2965,1.0241,0.0070,79.5994,0.9944,-0.0106,-0.0272
-0.0686,-0.0508,79.3965,1.0234,0.0060,79.6994,0.9933,-0.0116,-0.0272
-0.0686,-0.0508,79.4965,1.0226,0.0049,79.7994,0.9921,-0.0126,-0.0272
-0.0686,-0.0508,79.5965,1.0218,0.0039,79.8994,0.9908,-0.0136,-0.0272
-0.0686,-0.0508,79.6965,1.0208,0.0029,79.9994,0.9894,-0.0145,-0.0272
-0.0687,-0.0508,79.7965,1.0197,0.0019,80.0993,0.9879,-0.0155,-0.0272
-0.0687,-0.0508,79.8965,1.0185,0.0009,80.1993,0.9863,-0.0165,-0.0272
-0.0687,-0.0508,79.9965,1.0172,-0.0001,80.2993,0.9846,-0.0175,-0.0272
-0.0687,-0.0508,80.0965,1.0158,-0.0012,80.3993,0.9828,-0.0185,-0.0272
-0.0686,-0.0508,80.1965,1.0143,-0.0022,80.4993,0.9809,-0.0195,-0.0272
-0.0686,-0.0508,80.2965,1.0128,-0.0032,80.5993,0.9789,-0.0204,-0.0272
-0.0686,-0.0508,80.3965,1.0111,-0.0042,80.6993,0.9768,-0.0214,-0.0271
-0.0686,-0.0508,80.4965,1.0093,-0.0052,80.7993,0.9746,-0.0224,-0.0271
-0.0685,-0.0507,80.5965,1.0074,-0.0062,80.8993,0.9723,-0.0234,-0.0271
-0.0685,-0.0507,80.6965,1.0054,-0.0073,80.9993,0.9699,-0.0243,-0.0271
-0.0684,-0.0507,80.7965,1.0033,-0.0083,81.0993,0.9674,-0.0253,-0.0270
-0.0683,-0.0506,80.8965,1.0011,-0.0093,81.1993,0.9648,-0.0263,-0.0270
-0.0683,-0.0506,80.9965,0.9988,-0.0103,81.2993,0.9622,-0.0272,-0.0270
-0.0682,-0.0505,81.0964,0.9964,-0.0113,81.3993,0.9594,-0.0282,-0.0269
-0.0681,-0.0504,81.1964,0.9939,-0.0123,81.4993,0.9565,-0.0292,-0.0269
-0.0680,-0.0504,81.2964,0.9913,-0.0133,81.5993,0.9536,-0.0301,-0.0269
-0.0679,-0.0503,81.3964,0.9886,-0.0143,81.6993,0.9505,-0.0311,-0.0268
-0.0678,-0.0502,81.4963,0.9858,-0.0153,81.7993,0.9473,-0.0320,-0.0268
-0.0677,-0.0501,81.5963,0.9830,-0.0163,81.8993,0.9441,-0.0330,-0.0267
-0.0676,-0.0501,81.6963,0.9800,-0.0173,81.9993,0.9408,-0.0339,-0.0267
-0.0674,-0.0500,81.7962,0.9769,-0.0183,82.0993,0.9373,-0.0348,-0.0266
-0.0673,-0.0499,81.8962,0.9737,-0.0193,82.1993,0.9338,-0.0358,-0.0265
-0.0672,-0.0498,81.9961,0.9704,-0.0203,82.2993,0.9302,-0.0367,-0.0265
-0.0670,-0.0497,82.0961,0.9670,-0.0213,82.3993,0.9264,-0.0376,-0.0264
-0.0669,-0.0495,82.1960,0.9636,-0.0223,82.4993,0.9226,-0.0385,-0.0263
-0.0667,-0.0494,82.2960,0.9600,-0.0233,82.5993,0.9187,-0.0395,-0.0263
-0.0665,-0.0493,82.3959,0.9563,-0.0243,82.6993,0.9147,-0.0404,-0.0262
-0.0664,-0.0492,82.4959,0.9526,-0.0253,82.7993,0.9106,-0.0413,-0.0261
-0.0662,-0.0490,82.5958,0.9487,-0.0263,82.8993,0.9065,-0.0422,-0.0261
-0.0660,-0.0489,82.6957,0.9448,-0.0273,82.9993,0.9022,-0.0431,-0.0260
-0.0658,-0.0488,82.7957,0.9407,-0.0282,83.0993,0.8978,-0.0440,-0.0259
-0.0656,-0.0486,82.8956,0.9366,-0.0292,83.1993,0.8934,-0.0449,-0.0258
-0.0654,-0.0485,82.9955,0.9323,-0.0302,83.2993,0.8889,-0.0458,-0.0257
-0.0652,-0.0483,83.0954,0.9280,-0.0312,83.3993,0.8842,-0.0467,-0.0256
-0.0650,-0.0481,83.1953,0.9236,-0.0321,83.4993,0.8795,-0.0476,-0.0255
-0.0647,-0.0480,83.2952,0.9191,-0.0331,83.5993,0.8747,-0.0484,-0.0254
-0.0645,-0.0478,83.3951,0.9145,-0.0340,83.6993,0.8698,-0.0493,-0.0253
-0.0642,-0.0476,83.4950,0.9098,-0.0350,83.7993,0.8648,-0.0502,-0.0252
-0.0640,-0.0474,83.5949,0.9050,-0.0359,83.8993,0.8598,-0.0510,-0.0251
-0.0637,-0.0472,83.6948,0.9001,-0.0369,83.9993,0.8546,-0.0519,-0.0250
-0.0635,-0.0471,83.7947,0.8952,-0.0378,84.0993,0.8494,-0.0527,-0.0249
-0.0632,-0.0469,83.8946,0.8901,-0.0388,84.1993,0.8441,-0.0536,-0.0248
-0.0629,-0.0467,83.9945,0.8850,-0.0397,84.2993,0.8387,-0.0544,-0.0247
-0.0627,-0.0464,84.0943,0.8798,-0.0407,84.3993,0.8332,-0.0552,-0.0246
-0.0624,-0.0462,84.1942,0.8744,-0.0416,84.4993,0.8276,-0.0561,-0.0245
-0.0621,-0.0460,84.2941,0.8690,-0.0425,84.5993,0.8220,-0.0569,-0.0243
-0.0618,-0.0458,84.3939,0.8636,-0.0434,84.6993,0.8162,-0.0577,-0.0242
-0.0615,-0.0456,84.4938,0.8580,-0.0443,84.7993,0.8104,-0.0585,-0.0241
-0.0612,-0.0453,84.5936,0.8523,-0.0453,84.8993,0.8045,-0.0593,-0.0240
-0.0609,-0.0451,84.6935,0.8466,-0.0462,84.9993,0.7985,-0.0601,-0.0238
-0.0605,-0.0449,84.7933,0.8407,-0.0471,85.0993,0.7925,-0.0609,-0.0237
-0.0602,-0.0446,84.8931,0.8348,-0.0480,85.1993,0.7863,-0.0617,-0.0236
-0.0599,-0.0444,84.9929,0.8288,-0.0489,85.2993,0.7801,-0.0625,-0.0234
-0.0595,-0.0441,85.0928,0.8227,-0.0497,85.3993,0.7738,-0.0633,-0.0233
-0.0592,-0.0439,85.1926,0.8166,-0.0506,85.4993,0.7674,-0.0640,-0.0231
-0.0588,-0.0436,85.2924,0.8103,-0.0515,85.5993,0.7610,-0.0648,-0.0230
-0.0585,-0.0433,85.3922,0.8040,-0.0524,85.6993,0.7545,-0.0655,-0.0228
-0.0581,-0.0431,85.4920,0.7976,-0.0532,85.7993,0.7479,-0.0663,-0.0227
-0.0577,-0.0428,85.5918,0.7911,-0.0541,85.8993,0.7412,-0.0670,-0.0225
-0.0573,-0.0425,85.6916,0.7846,-0.0550,85.9993,0.7344,-0.0678,-0.0224
-0.0570,-0.0422,85.7914,0.7779,-0.0558,86.0993,0.7276,-0.0685,-0.0222
-0.0566,-0.0420,85.8912,0.7712,-0.0567,86.1993,0.7207,-0.0692,-0.0221
